id_cliente,nome_cliente,email,saldo_da_conta,tem_cartao_credito,tem_seguro,tem_clube_livelo,bandeira_cartao,nome_cartao_credito,qto_tempo_sem_movimentar_conta,opt_in_out,idade,genero,profissao,renda_presumida,id_endereco,cep_num,cep_formatado,uf,cidade,bairro,tipo_logradouro,logradouro,latitude,longitude,h3_res6,h3_res8
605,Juliana Pereira,95794.7944@email.com,196002,Sim,Nao,Sim,VISA,Connect,31,Sim,60,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
606,Ana Rodrigues,ana.8311@email.com,57940,Sim,Sim,Nao,Mastercard,DUX,72,Nao,29,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
607,Jorge Moreira,95860.8606@email.com,175173,Sim,Sim,Sim,Mastercard,DUX,94,Sim,79,M,Aposentado,7000,607,20231091,20231-091,RJ,RIO DE JANEIRO,CENTRO,RUA,DO RESENDE - DE 53 AO FIM - LADO IMPAR,-24.20298132024729,-51.33922198405545,86a82acb7ffffff,88a80534dbfffff
608,Maria Nascimento,96446.4462@email.com,103261,Sim,Sim,Sim,Mastercard,Platinum,106,Sim,71,M,Autonomo,11000,608,20231092,20231-092,RJ,RIO DE JANEIRO,CENTRO,RUA,DO RESENDE - DE 58 AO FIM - LADO PAR,-24.78904907842251,-50.318132745518106,86a80434fffffff,88a80434d3fffff
609,Camila Barbosa,97828.8285@email.com,168645,Nao,Nao,Sim,null,null,94,Sim,37,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
610,Juliana Martins,98067.0672@email.com,149102,Sim,Sim,Sim,VISA,Gold,6,Sim,56,M,Estudante,6000,610,20231094,20231-094,RJ,RIO DE JANEIRO,CENTRO,RUA,DO RESENDE - ATE 56 - LADO PAR,-22.954941948633923,-50.715612903403304,86a8016efffffff,88a8016ed7fffff
611,Claudia Teixeira,99365.3658@email.com,95614,Sim,Sim,Sim,Mastercard,Infinite,123,Sim,65,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
612,Eduardo Teixeira,99375.3752@email.com,192309.5,Nao,Sim,Nao,null,null,8,Sim,63,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
613,Simone Melo,99884.8845@email.com,129409,Sim,Sim,Sim,VISA,Gold,64,Nao,64,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
614,Samuel Pereira,99918.9180@email.com,56039.5,Sim,Sim,Sim,Mastercard,Platinum,149,Sim,85,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
615,Ana Gomes,ana.4675@email.com,81540,Sim,Sim,Sim,Mastercard,Infinite,30,Sim,45,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
616,Gabriela Ferreira,10601.6011@email.com,106828,Nao,Sim,Sim,null,null,35,Sim,87,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
617,Renata Santos,12007.0070@email.com,160472,Sim,Nao,Sim,Mastercard,Platinum,48,Sim,54,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
618,Maria Teixeira,12485.4854@email.com,170385.5,Sim,Sim,Sim,Mastercard,Gold,104,Sim,60,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
619,Patricia Melo,12678.6785@email.com,112844,Nao,Nao,Sim,null,null,57,Sim,33,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
620,Helena Oliveira,13598.5982@email.com,181399,Sim,Sim,Nao,VISA,Connect,77,Sim,68,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
621,Maria Carvalho,14421.4219@email.com,202758.5,Sim,Sim,Sim,VISA,Infinite,5,Sim,29,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
622,Ricardo Martins,14537.5373@email.com,168633.5,Nao,Sim,Sim,null,null,125,Sim,28,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
623,Patricia Martins,14863.8631@email.com,15784,Sim,Sim,Sim,Mastercard,Platinum,119,Sim,20,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
624,Pedro Santos,15309.3098@email.com,188616,Sim,Sim,Sim,VISA,DUX,16,Sim,28,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
625,Vanessa Gomes,15340.3402@email.com,87969,Nao,Sim,Sim,null,null,7,Nao,37,M,Funcionario Publico,11000,625,20240090,20240-090,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,AARAO REIS,-20.47909482833135,-48.58524898587304,86a81b11fffffff,88a81b0349fffff
626,Lucas Pereira,16017.0173@email.com,85832.5,Nao,Sim,Sim,null,null,36,Sim,82,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
627,Juliana Nascimento,16314.3148@email.com,161422,Sim,Nao,Sim,Mastercard,DUX,68,Sim,18,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
628,Diego Teixeira,16384.3848@email.com,45722.5,Sim,Sim,Sim,Mastercard,Infinite,44,Sim,26,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
629,Helena Oliveira,16413.4138@email.com,188811,Sim,Nao,Nao,VISA,Infinite,114,Sim,60,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
630,Fernanda Ferreira,16646.6466@email.com,67071,Nao,Sim,Sim,null,null,46,Sim,69,M,Funcionario Publico,10000,630,20240140,20240-140,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,PADRE MIGUELINHO,-22.083064082735746,-49.10180066051595,86a81c25fffffff,88a81c2581fffff
631,Denise Souza,16982.9828@email.com,165176.5,Nao,Sim,Nao,null,null,147,Sim,87,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
632,Natalia Nascimento,17093.0936@email.com,6199,Sim,Nao,Sim,Mastercard,DUX,64,Sim,48,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
633,Camila Santos,17489.4891@email.com,159805,Sim,Sim,Nao,Mastercard,Platinum,53,Sim,59,M,Funcionario Publico,2000,633,20240170,20240-170,RJ,RIO DE JANEIRO,SANTA TERESA,ZIGUE-ZAGUE,DO TEIXEIRA,-22.028474842706572,-50.43747931921268,86a80e6b7ffffff,88a80e6b53fffff
634,Tatiana Oliveira,18485.4857@email.com,63070,Nao,Nao,Sim,null,null,110,Nao,68,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
635,Vanessa Ribeiro,18639.6394@email.com,149189,Nao,Sim,Sim,null,null,70,Nao,48,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
636,Diego Gomes,18841.8412@email.com,25995,Nao,Sim,Sim,null,null,139,Sim,33,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
637,Gustavo Martins,19310.3100@email.com,195309,Nao,Sim,Sim,null,null,83,Sim,37,M,Prof Liberal,7000,637,20240194,20240-194,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,MONTE ALEGRE - DE 327 AO FIM - LADO IMPAR,-24.727984305892576,-46.03197794941458,86a81459fffffff,88a8145985fffff
638,Tatiana Rodrigues,20146.1467@email.com,94008,Nao,Sim,Sim,null,null,16,Sim,74,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
639,Natalia Rodrigues,20407.4077@email.com,59067.5,Sim,Sim,Sim,Mastercard,Infinite,101,Sim,34,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
640,Camila Costa,20856.8560@email.com,154230,Nao,Sim,Sim,null,null,73,Sim,70,M,Prof Liberal,16000,640,20240210,20240-210,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,AUREA,-21.53140651932019,-52.750328925486826,86a8098b7ffffff,88a8098b15fffff
641,Fernanda Nascimento,21623.6231@email.com,130603,Sim,Sim,Sim,VISA,Platinum,109,Nao,19,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
642,Carolina Costa,21723.7231@email.com,195718,Nao,Sim,Nao,null,null,147,Sim,31,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
643,Eduardo Martins,21862.8624@email.com,26851,Sim,Sim,Sim,VISA,Platinum,39,Sim,66,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
644,Carolina Lima,22732.7324@email.com,136790.5,Sim,Sim,Sim,Mastercard,Gold,118,Sim,39,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
645,Carolina Souza,23704.7049@email.com,130936,Nao,Sim,Sim,null,null,78,Sim,20,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
646,Tatiana Carvalho,23855.8559@email.com,79650,Sim,Sim,Sim,VISA,DUX,18,Sim,44,M,Autonomo,2000,646,20240270,20240-270,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,LAURINDA SANTOS LOBO,-24.38104327188354,-52.81624528876437,86a828037ffffff,88a82818dbfffff
647,Camila Nascimento,23973.9738@email.com,81605,Nao,Sim,Sim,null,null,20,Sim,47,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
648,Vanessa Oliveira,24233.2334@email.com,203812.5,Sim,Sim,Sim,Mastercard,Infinite,41,Sim,54,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
649,Patricia Ribeiro,24743.7432@email.com,45554.5,Nao,Sim,Sim,null,null,78,Sim,87,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
650,Samuel Carvalho,25408.4081@email.com,164334.5,Sim,Sim,Nao,Mastercard,Platinum,55,Sim,77,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
651,Matheus Almeida,25803.8030@email.com,69418,Sim,Sim,Nao,VISA,Infinite,25,Nao,34,F,Prof Liberal,20000,651,20240320,20240-320,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,TRIUNFO,-21.92840022621801,-44.80289440816836,86a8ae84fffffff,88a8ae84e1fffff
652,Samuel Souza,26714.7149@email.com,143757.5,Sim,Sim,Sim,Mastercard,DUX,89,Sim,24,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
653,Fabio Almeida,27243.2432@email.com,180032,Sim,Sim,Sim,Mastercard,Infinite,112,Sim,81,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
654,Larissa Silva,27385.3855@email.com,39166,Nao,Sim,Sim,null,null,143,Sim,68,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
655,Fernanda Ribeiro,27468.4684@email.com,153423,Nao,Sim,Sim,null,null,101,Sim,73,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
656,Isabela Teixeira,27473.4739@email.com,93377,Sim,Nao,Sim,VISA,Infinite,47,Sim,87,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
657,Claudia Moreira,27608.6086@email.com,88686,Sim,Sim,Sim,VISA,DUX,89,Nao,63,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
658,Larissa Pereira,27782.7823@email.com,119206,Sim,Sim,Sim,VISA,Platinum,9,Sim,57,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
659,Beatriz Rodrigues,28809.8092@email.com,33687,Sim,Nao,Sim,VISA,Connect,97,Sim,40,M,Prof Liberal,3000,659,20241060,20241-060,RJ,RIO DE JANEIRO,CENTRO,RUA,TAYLOR,-22.620468992397004,-47.58734328727786,86a8116efffffff,88a8116ed3fffff
660,Eduardo Silva,29661.6618@email.com,4311,Nao,Sim,Sim,null,null,40,Sim,26,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
661,Carolina Gomes,29878.8783@email.com,188698,Sim,Sim,Sim,Mastercard,Connect,63,Sim,87,M,Autonomo,7000,661,20241080,20241-080,RJ,RIO DE JANEIRO,CENTRO,RUA,CONDE LAGES,-23.043237870556524,-46.067385803731824,86a813d97ffffff,88a812365bfffff
662,Renata Melo,30280.2807@email.com,188232,Sim,Nao,Nao,Mastercard,DUX,56,Sim,76,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
663,Vanessa Pereira,30933.9336@email.com,47436,Nao,Sim,Sim,null,null,34,Sim,57,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
664,Larissa Ribeiro,31105.1054@email.com,75366,Sim,Sim,Sim,Mastercard,Gold,117,Sim,50,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
665,Helena Araujo,31311.3115@email.com,32631,Sim,Sim,Sim,Mastercard,Gold,111,Sim,39,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
666,Bruno Pereira,32653.6532@email.com,140945,Sim,Sim,Sim,VISA,Platinum,85,Sim,63,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
667,Patricia Martins,33330.3304@email.com,106084,Sim,Sim,Nao,Mastercard,Gold,147,Sim,26,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
668,Ricardo Melo,34658.6589@email.com,103870,Sim,Sim,Sim,Mastercard,Platinum,140,Sim,86,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
669,Carolina Martins,35368.3681@email.com,87760.5,Nao,Sim,Sim,null,null,15,Nao,23,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
670,Fernanda Carvalho,35521.5214@email.com,109343,Nao,Sim,Sim,null,null,59,Sim,43,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
671,Ana Ferreira,ana.7366@email.com,97200,Sim,Sim,Sim,Mastercard,Platinum,143,Sim,77,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
672,Fernanda Carvalho,36157.1575@email.com,75823,Nao,Nao,Sim,null,null,117,Sim,25,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
673,Ana Costa,ana.4608@email.com,72381,Sim,Sim,Nao,Mastercard,Gold,142,Sim,75,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
674,Samuel Araujo,37028.0281@email.com,126454,Sim,Nao,Sim,Mastercard,Infinite,94,Sim,49,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
675,Renata Martins,37174.1747@email.com,33972,Nao,Sim,Nao,null,null,38,Sim,49,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
676,Maria Araujo,37523.5236@email.com,168220,Sim,Sim,Sim,VISA,Infinite,105,Sim,18,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
677,Tatiana Oliveira,37562.5621@email.com,199730,Sim,Sim,Nao,Mastercard,Connect,71,Nao,32,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
678,Patricia Silva,38050.0501@email.com,60480.5,Nao,Sim,Sim,null,null,93,Sim,74,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
679,Vanessa Nascimento,38063.0635@email.com,146688.5,Sim,Sim,Sim,VISA,DUX,51,Nao,87,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
680,Helena Nascimento,38492.4920@email.com,181791,Sim,Sim,Sim,VISA,Infinite,98,Sim,55,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
681,Matheus Martins,38660.6601@email.com,27538,Nao,Sim,Sim,null,null,3,Nao,46,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
682,Ana Ribeiro,ana.7531@email.com,155140,Sim,Nao,Nao,Mastercard,Gold,92,Sim,32,M,Prof Liberal,16000,682,20241266,20241-266,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,ALMIRANTE ALEXANDRINO - DE 2960 AO FIM - LADO PAR,-20.51570777517977,-47.65342620922696,86a81a66fffffff,88a81a66bbfffff
683,Pedro Oliveira,38866.8664@email.com,80218,Sim,Sim,Sim,Mastercard,Platinum,95,Sim,80,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
684,Larissa Martins,38868.8685@email.com,6846,Sim,Nao,Sim,Mastercard,DUX,32,Sim,81,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
685,Camila Ferreira,39329.3291@email.com,142305,Sim,Sim,Sim,Mastercard,Gold,134,Nao,81,M,Prof Liberal,13000,685,20241290,20241-290,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,CORREIA DE SA,-21.916230203528617,-50.372257022508904,86a81da6fffffff,88a81da68bfffff
686,Juliana Ferreira,40195.1954@email.com,157242,Sim,Sim,Nao,VISA,Platinum,91,Nao,56,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
687,Denise Nascimento,40274.2743@email.com,126476.5,Sim,Sim,Sim,VISA,Infinite,43,Sim,45,M,Prof Liberal,7000,687,20241310,20241-310,RJ,RIO DE JANEIRO,SANTA TERESA,LARGO,DO GUIMARAES,-22.778618939219395,-49.48262577648251,86a8037a7ffffff,88a8037a57fffff
688,Priscila Nascimento,41666.6669@email.com,8014,Sim,Sim,Sim,Mastercard,Gold,148,Sim,28,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
689,Larissa Oliveira,41912.9129@email.com,133986,Sim,Sim,Sim,VISA,Platinum,123,Sim,81,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
690,Priscila Nascimento,42086.0867@email.com,75291,Nao,Sim,Sim,null,null,11,Sim,47,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
691,Eduardo Lima,42277.2776@email.com,110388,Sim,Nao,Sim,Mastercard,DUX,62,Sim,70,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
692,Priscila Santos,42317.3174@email.com,11903.5,Sim,Sim,Sim,VISA,Infinite,144,Sim,87,M,Autonomo,7000,692,20241360,20241-360,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,FALET,-23.89298543640102,-45.99921592423311,86a816257ffffff,88a8162559fffff
693,Fernanda Lima,42417.4172@email.com,86630,Sim,Sim,Sim,Mastercard,Connect,29,Sim,44,M,Autonomo,2000,693,20241370,20241-370,RJ,RIO DE JANEIRO,SANTA TERESA,LARGO,DO FRANCA,-25.07743575763814,-51.692925888160765,86a82e1b7ffffff,88a82e1b45fffff
694,Vanessa Souza,42624.6241@email.com,57749,Sim,Sim,Sim,VISA,Platinum,1,Sim,74,M,Funcionario Publico,21000,694,20241380,20241-380,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,PROFESSOR JULIO KOELER,-22.853053290396556,-44.364964454289066,86a8a11a7ffffff,88a8a11a23fffff
695,Ana Melo,ana.8001@email.com,8789.5,Nao,Sim,Sim,null,null,33,Sim,38,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
696,Carolina Araujo,44561.5619@email.com,180078,Sim,Sim,Sim,VISA,Connect,134,Sim,58,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
697,Fernando Lima,44746.7460@email.com,116322,Sim,Sim,Sim,Mastercard,Connect,2,Sim,35,F,Autonomo,18000,697,20241410,20241-410,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,GOMES LOPES,-19.916816574773996,-48.08156434723506,86a8f4a0fffffff,88a8f4a0d3fffff
698,Vitor Nascimento,45059.0599@email.com,182336,Sim,Sim,Nao,VISA,Platinum,50,Sim,65,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
699,Bruno Moreira,45274.2747@email.com,104407,Sim,Sim,Sim,Mastercard,Platinum,124,Sim,79,F,Aposentado,5000,699,20241430,20241-430,RJ,RIO DE JANEIRO,SANTA TERESA,RUA,MOACIR SANTOS SILVA,-23.348717379068948,-46.86324872043518,86a8102afffffff,88a8102ad9fffff
700,Maria Pereira,45517.5179@email.com,28912.5,Sim,Nao,Nao,Mastercard,DUX,123,Sim,72,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
701,Denise Ferreira,45579.5792@email.com,166615,Nao,Sim,Sim,null,null,5,Nao,18,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
702,Vitor Gomes,46726.7265@email.com,36796,Sim,Sim,Sim,Mastercard,Gold,55,Sim,82,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
703,Juliana Ferreira,47080.0800@email.com,30342,Nao,Nao,Nao,null,null,32,Sim,74,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
704,Vitor Oliveira,47732.7322@email.com,16779.5,Sim,Sim,Sim,Mastercard,Infinite,39,Sim,21,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
705,Patricia Costa,48134.1341@email.com,81124,Nao,Nao,Nao,null,null,39,Sim,55,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
706,Denise Ribeiro,48145.1459@email.com,130989,Nao,Nao,Nao,null,null,34,Sim,69,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
707,Vanessa Melo,48597.5972@email.com,108993.5,Nao,Sim,Sim,null,null,75,Sim,43,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
708,Renata Ferreira,49693.6933@email.com,75272,Sim,Nao,Nao,VISA,Gold,1,Sim,21,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
709,Isabela Nascimento,50152.1520@email.com,97726.5,Sim,Sim,Sim,Mastercard,DUX,13,Sim,48,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
710,Fabio Rodrigues,50740.7400@email.com,40452,Sim,Sim,Sim,Mastercard,Connect,115,Sim,75,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
711,Claudia Rodrigues,50837.8375@email.com,16414,Nao,Sim,Nao,null,null,14,Sim,18,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
712,Maria Silva,51450.4501@email.com,196141,Sim,Nao,Sim,VISA,Connect,36,Nao,87,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
713,Leonardo Martins,51715.7151@email.com,37077,Nao,Nao,Sim,null,null,79,Sim,71,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
714,Isabela Pereira,54462.4629@email.com,114117,Nao,Sim,Sim,null,null,75,Sim,33,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
715,Ana Carvalho,ana.2120@email.com,52667.5,Sim,Sim,Nao,VISA,Gold,82,Sim,76,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
716,Denise Ferreira,56255.2554@email.com,159238.5,Sim,Sim,Nao,Mastercard,DUX,105,Sim,62,F,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
717,Thiago Ribeiro,56950.9504@email.com,160728,Sim,Sim,Sim,Mastercard,DUX,69,Sim,48,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
718,Leonardo Moreira,56982.9827@email.com,89582,Nao,Sim,Sim,null,null,44,Sim,59,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
719,Helena Pereira,57163.1638@email.com,97871,Sim,Sim,Nao,VISA,Platinum,130,Sim,87,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
720,Ana Moreira,ana.7416@email.com,40241.5,Sim,Nao,Nao,Mastercard,DUX,63,Sim,30,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
